date,hour,min,sec,Temperature,pH,Turbidity
16,5,16,43,17.69,8.23,194
16,5,17,38,17.71,8.23,194
16,5,18,35,17.72,8.23,194
16,5,19,30,17.74,8.23,195
16,5,20,26,17.73,8.23,195
16,5,21,18,17.71,8.22,195
16,5,22,16,17.71,8.22,195
16,5,23,11,17.71,8.22,195
16,5,24,9,17.73,8.22,195
16,5,25,1,17.7,8.22,195
16,5,25,56,17.7,8.22,195
16,5,26,54,17.69,8.22,195
16,5,27,46,17.67,8.22,195
16,5,28,41,17.66,8.21,195
16,5,29,36,17.66,8.21,195
16,5,30,31,17.66,8.21,195
16,5,31,30,17.67,8.21,195
16,5,32,25,17.69,8.21,195
16,5,33,23,17.71,8.21,195
16,5,35,21,17.73,8.21,195
16,5,38,4,17.74,8.2,195
16,5,39,2,17.75,8.2,195
16,5,46,23,17.73,8.2,195
16,5,47,21,17.74,8.19,195
16,5,48,13,17.72,8.19,195
16,5,49,15,17.7,8.19,195
16,5,51,11,17.71,8.19,195
16,5,52,1,17.69,8.18,195
16,5,53,6,17.71,8.18,195
16,5,54,1,17.7,8.18,195
16,5,56,27,17.7,8.17,195
16,5,58,19,17.7,8.17,195
16,6,0,41,17.72,8.17,195
16,6,1,51,17.7,8.16,195
16,6,2,45,17.71,8.16,195
16,6,4,30,17.74,8.16,195
16,6,5,29,17.72,8.16,195
16,6,6,23,17.7,8.15,195
16,6,7,18,17.68,8.15,195
16,6,8,13,17.71,8.15,195
16,6,9,8,17.7,8.15,195
16,6,10,3,17.72,8.14,195
16,6,11,2,17.72,8.14,195
16,6,11,59,17.71,8.14,195
16,6,12,54,17.74,8.14,195
16,6,13,49,17.77,8.13,195
16,6,14,44,17.76,8.13,195
16,6,16,43,17.75,8.13,195
16,6,18,33,17.78,8.13,195
16,6,20,27,17.79,8.12,195
16,6,21,26,17.78,8.12,195
16,6,22,20,17.77,8.12,195
16,6,23,25,17.79,8.12,195
16,6,24,34,17.81,8.12,195
16,6,25,47,17.79,8.11,195
16,6,26,51,17.79,8.11,195
16,6,27,57,17.78,8.11,195
16,6,28,55,17.79,8.11,195
16,6,29,44,17.82,8.1,195
16,6,30,49,17.84,8.1,195
16,6,31,47,17.85,8.1,195
16,6,32,42,17.85,8.1,195
16,6,33,37,17.84,8.09,195
16,6,34,33,17.83,8.09,195
16,6,35,30,17.83,8.09,195
16,6,36,22,17.85,8.09,195
16,6,37,17,17.85,8.09,195
16,6,38,12,17.86,8.08,195
16,6,39,7,17.87,8.08,195
16,6,40,2,17.89,8.08,195
16,6,40,57,17.91,8.08,195
16,6,41,52,17.92,8.08,195
16,6,42,50,17.93,8.07,195
16,6,43,42,17.91,8.07,195
16,6,44,37,17.89,8.07,195
16,6,45,32,17.9,8.07,195
16,6,46,27,17.89,8.07,195
16,6,47,22,17.9,8.06,195
16,6,48,20,17.91,8.06,195
16,6,49,18,17.93,8.06,195
16,6,50,13,17.91,8.06,195
16,6,51,8,17.93,8.06,195
16,6,52,2,17.96,8.06,195
16,6,53,50,17.96,8.05,196
16,6,53,57,17.96,8.05,196
16,6,54,56,17.95,8.05,196
16,6,55,48,17.94,8.05,196
16,6,56,45,17.95,8.05,196
16,6,57,58,17.95,8.04,196
16,6,58,59,17.95,8.04,196
16,6,59,54,17.95,8.04,196
16,7,0,49,17.96,8.04,196
16,7,1,51,17.94,8.04,196
16,7,2,46,17.96,8.04,196
16,7,3,41,17.96,8.03,196
16,7,4,43,17.99,8.03,196
16,7,5,38,17.99,8.03,196
16,7,6,36,18,8.03,196
16,7,7,29,18.03,8.03,196
16,7,8,30,18.04,8.02,196
16,7,9,28,18.04,8.02,196
16,7,11,13,18.06,8.02,196
16,7,12,30,18.06,8.02,196
16,7,13,28,18.03,8.02,196
16,7,14,20,18.05,8.02,196
16,7,15,25,18.08,8.01,196
16,7,16,40,18.05,8.01,196
16,7,17,45,18.05,8.01,196
16,7,18,49,18.05,8.01,196
16,7,19,55,18.07,8.01,196
16,7,20,58,18.08,8.01,196
16,7,22,21,18.1,8,196
16,7,23,19,18.09,8,196
16,7,24,14,18.12,8,196
16,7,25,13,18.1,8,196
16,7,26,8,18.11,8,196
16,7,27,41,18.11,7.99,196
16,7,28,36,18.12,7.99,196
16,7,30,53,18.11,7.99,196
16,7,32,26,18.1,7.99,196
16,7,33,17,18.08,7.99,197
16,7,35,7,18.08,7.98,197
16,7,36,5,18.07,7.98,197
16,7,37,17,18.07,7.98,197
16,7,38,12,18.09,7.98,197
16,7,39,58,18.11,7.98,197
16,7,40,52,18.12,7.97,197
16,7,41,51,18.11,7.97,197
16,7,42,49,18.14,7.97,197
16,7,44,34,18.12,7.97,197
16,7,45,32,18.15,7.96,197
16,7,47,30,18.16,7.96,197
16,7,48,36,18.18,7.96,197
16,7,49,38,18.2,7.96,197
16,7,59,37,18.19,7.95,197
16,8,0,34,18.2,7.95,197
16,8,1,42,18.21,7.95,197
16,8,3,25,18.21,7.94,197
16,8,5,24,18.21,7.94,197
16,8,6,27,18.23,7.94,197
16,8,7,23,18.22,7.94,197
16,8,21,55,18.21,7.93,197
16,8,22,0,18.2,7.93,197
16,8,23,3,18.23,7.93,197
16,8,24,3,18.25,7.93,197
16,8,25,8,18.25,7.92,197
16,8,26,10,18.25,7.92,197
16,8,27,13,18.24,7.92,197
16,8,28,15,18.26,7.91,197
16,8,29,28,18.27,7.91,197
16,8,30,32,18.26,7.91,197
16,8,32,45,18.26,7.91,197
16,8,34,55,18.28,7.9,197
16,8,35,50,18.29,7.9,197
16,8,36,40,18.3,7.9,197
16,8,37,45,18.35,7.9,197
16,8,38,40,18.35,7.89,197
16,8,39,48,18.35,7.89,197
16,8,40,51,18.37,7.89,197
16,8,41,56,18.38,7.89,197
16,8,42,45,18.42,7.88,197
16,8,43,45,18.42,7.88,197
16,8,44,47,18.45,7.88,197
16,8,45,33,18.48,7.87,197
16,8,46,24,18.49,7.87,197
16,8,47,22,18.48,7.87,197
16,8,48,12,18.51,7.87,197
16,8,49,4,18.51,7.86,198
16,8,50,57,18.54,7.86,198
16,8,51,26,18.56,7.86,198
16,8,52,34,18.58,7.86,198
16,8,53,12,18.57,7.86,198
16,8,54,25,18.58,7.85,198
16,8,55,19,18.58,7.85,198
16,8,56,31,18.6,7.85,198
16,8,57,43,18.6,7.85,198
16,8,59,30,18.62,7.84,198
16,9,0,31,18.64,7.84,198
16,9,1,24,18.67,7.84,198
16,9,2,22,18.7,7.84,198
16,9,3,35,18.7,7.83,198
16,9,4,30,18.69,7.83,198
16,9,11,33,18.7,7.83,198
16,9,12,25,18.72,7.83,198
16,9,15,18,18.73,7.83,198
16,9,16,14,18.73,7.82,198
16,9,17,20,18.74,7.82,198
16,9,18,15,18.76,7.82,198
16,9,19,10,18.76,7.82,198
16,9,21,3,18.8,7.81,198
16,9,22,10,18.8,7.81,198
16,9,23,57,18.8,7.81,198
16,9,24,47,18.83,7.81,198
16,9,25,33,18.85,7.81,199
16,9,26,24,18.86,7.8,199
16,9,27,22,18.87,7.8,199
16,9,28,12,18.9,7.8,199
16,9,29,4,18.92,7.8,199
16,9,30,57,18.93,7.8,199
16,9,31,26,18.93,7.79,199
16,9,32,34,18.93,7.79,199
16,9,33,12,18.97,7.79,199
16,9,34,25,18.96,7.79,199
16,9,35,19,18.96,7.79,199
16,9,36,31,18.97,7.78,199
16,9,37,43,18.97,7.78,199
16,9,39,30,19.01,7.78,199
16,9,40,31,19.01,7.78,199
16,9,41,24,19.04,7.78,199
16,9,42,22,19.06,7.77,199
16,9,43,35,19.05,7.77,199
16,9,44,30,19.05,7.77,199
16,9,45,33,19.04,7.77,199
16,9,46,25,19.03,7.77,199
16,9,47,18,19.03,7.76,199
16,9,48,14,19.06,7.76,199
16,9,49,20,19.04,7.76,199
16,9,50,15,19.04,7.76,199
16,9,51,10,19.03,7.75,199
16,9,52,3,19.04,7.75,199
16,9,53,10,19.03,7.75,199
16,9,54,15,19.03,7.74,199
16,9,55,20,19.02,7.74,199
16,9,56,32,19.06,7.74,199
16,9,57,45,19.06,7.74,199
16,9,58,44,19.08,7.73,199
16,9,59,47,19.11,7.73,199
16,10,0,55,19.14,7.73,199
16,10,1,56,19.14,7.72,199
16,10,2,0,19.17,7.72,199
16,10,3,1,19.16,7.72,199
16,10,4,13,19.19,7.71,200
16,10,5,21,19.21,7.71,200
16,10,7,23,19.2,7.71,200
16,10,8,35,19.23,7.7,200
16,10,9,42,19.25,7.7,200
16,10,10,40,19.27,7.7,200
16,10,11,45,19.28,7.69,200
16,10,12,42,19.3,7.69,200
16,10,13,37,19.33,7.69,200
16,10,14,32,19.32,7.68,200
16,10,15,30,19.31,7.68,200
16,10,16,25,19.35,7.68,200
16,10,17,26,19.39,7.67,200
16,10,18,21,19.4,7.67,200
16,10,20,14,19.43,7.67,200
16,10,21,9,19.46,7.66,200
16,10,22,4,19.48,7.66,200
16,10,22,59,19.5,7.65,200
16,10,23,54,19.52,7.65,200
16,10,24,49,19.52,7.65,200
16,10,25,44,19.54,7.64,200
16,10,26,39,19.55,7.64,200
16,10,27,34,19.59,7.63,200
16,10,28,29,19.61,7.63,200
16,10,30,14,19.61,7.62,200
16,10,31,37,19.63,7.62,200
16,10,32,33,19.66,7.62,200
16,10,33,30,19.69,7.61,200
16,10,36,4,19.7,7.61,200
16,10,36,58,19.73,7.61,200
16,10,37,55,19.76,7.6,200
16,10,38,49,19.77,7.6,200
16,10,39,45,19.78,7.6,200
16,10,40,39,19.78,7.59,200
16,10,41,35,19.82,7.59,200
16,10,42,43,19.85,7.59,200
16,10,43,47,19.88,7.58,200
16,10,44,52,19.9,7.58,200
16,10,45,50,19.89,7.58,200
16,10,46,56,19.93,7.58,200
16,10,47,43,19.92,7.57,200
16,10,48,41,19.93,7.57,200
16,10,49,36,19.92,7.57,200
16,10,50,32,19.93,7.57,200
16,10,51,26,19.96,7.56,200
16,10,52,21,19.98,7.56,200
16,10,53,19,19.99,7.56,200
16,10,54,11,20,7.56,200
16,10,55,6,20.01,7.56,200
16,10,56,1,20,7.55,200
16,10,56,59,20.02,7.55,200
16,10,57,57,20.06,7.55,200
16,10,58,52,20.05,7.55,200
16,10,59,54,20.05,7.55,200
16,11,0,49,20.08,7.54,201
16,11,1,44,20.08,7.54,201
16,11,3,8,20.08,7.54,201
16,11,4,4,20.07,7.54,201
16,11,4,59,20.09,7.54,201
16,11,6,44,20.12,7.54,201
16,11,7,39,20.14,7.54,201
16,11,8,34,20.14,7.53,201
16,11,9,43,20.18,7.53,201
16,11,10,39,20.18,7.53,201
16,11,11,33,20.21,7.53,201
16,11,12,29,20.22,7.53,201
16,11,13,23,20.24,7.53,201
16,11,14,19,20.25,7.53,201
16,11,15,13,20.28,7.52,201
16,11,16,13,20.29,7.52,201
16,11,17,11,20.29,7.52,201
16,11,18,9,20.32,7.52,201
16,11,19,1,20.33,7.52,201
16,11,19,56,20.34,7.52,201
16,11,20,54,20.35,7.52,201
16,11,22,21,20.34,7.52,201
16,11,22,55,20.34,7.52,201
16,11,23,50,20.34,7.52,201
16,11,24,45,20.32,7.52,201
16,11,25,40,20.33,7.52,201
16,11,26,35,20.31,7.51,201
16,11,27,30,20.31,7.51,201
16,11,29,21,20.33,7.51,201
16,11,30,16,20.35,7.51,201
16,11,31,11,20.33,7.51,201
16,11,32,8,20.33,7.51,201
16,11,33,4,20.33,7.51,201
16,11,35,3,20.32,7.51,201
16,11,35,59,20.35,7.51,201
16,11,36,55,20.38,7.51,201
16,11,37,53,20.41,7.51,201
16,11,38,51,20.44,7.51,201
16,11,40,40,20.45,7.51,201
16,11,42,37,20.46,7.51,201
16,11,43,50,20.46,7.51,201
16,11,45,12,20.44,7.51,201
16,11,46,7,20.46,7.51,201
16,11,46,55,20.48,7.51,201
16,11,48,20,20.47,7.51,201
16,11,50,14,20.48,7.51,201
16,11,51,8,20.47,7.51,202
16,11,52,10,20.45,7.51,202
16,11,52,54,20.44,7.51,202
16,11,53,39,20.44,7.51,202
16,11,54,42,20.44,7.51,202
16,11,57,44,20.46,7.51,202
16,11,58,14,20.47,7.51,202
16,11,58,54,20.46,7.51,202
16,11,59,54,20.48,7.51,202
16,12,1,15,20.48,7.51,202
16,12,1,56,20.49,7.51,202
16,12,2,48,20.51,7.51,202
16,12,4,33,20.52,7.51,202
16,12,6,19,20.51,7.51,202
16,12,8,12,20.52,7.51,202
16,12,11,21,20.52,7.51,202
16,12,12,45,20.53,7.51,202
16,12,13,55,20.54,7.51,202
16,12,14,23,20.56,7.51,202
16,12,15,34,20.58,7.51,202
16,12,16,43,20.59,7.51,202
16,12,17,55,20.6,7.51,202
16,12,18,59,20.61,7.52,202
16,12,19,2,20.61,7.52,202
16,12,20,10,20.62,7.52,202
16,12,21,9,20.62,7.52,202
16,12,21,53,20.64,7.52,202
16,12,22,55,20.62,7.52,202
16,12,23,2,20.63,7.52,202
16,12,24,11,20.65,7.52,202
16,12,25,17,20.63,7.52,202
16,12,26,22,20.65,7.52,202
16,12,27,31,20.67,7.52,202
16,12,28,44,20.69,7.52,202
16,12,29,39,20.7,7.52,202
16,12,30,30,20.69,7.52,202
16,12,31,24,20.69,7.52,202
16,12,32,21,20.7,7.52,202
16,12,33,15,20.72,7.53,202
16,12,34,10,20.71,7.53,202
16,12,35,5,20.69,7.53,202
16,12,36,1,20.69,7.53,202
16,12,36,56,20.72,7.53,202
16,12,37,51,20.72,7.53,202
16,12,38,46,20.7,7.53,202
16,12,39,42,20.71,7.53,202
16,12,40,36,20.74,7.53,202
16,12,41,32,20.75,7.53,202
16,12,42,26,20.77,7.53,202
16,12,43,25,20.78,7.53,202
16,12,44,23,20.79,7.53,202
16,12,45,23,20.81,7.53,202
16,12,46,14,20.8,7.54,203
16,12,47,9,20.83,7.54,203
16,12,48,5,20.81,7.54,203
16,12,48,42,20.83,7.54,203
16,12,49,37,20.83,7.54,203
16,12,50,47,20.83,7.54,203
16,12,52,59,20.84,7.54,203
16,12,54,53,20.86,7.54,203
16,12,56,48,20.85,7.54,203
16,12,57,58,20.86,7.54,203
16,13,0,43,20.87,7.54,203
16,13,1,45,20.87,7.54,203
16,13,2,30,20.87,7.55,203
16,13,3,59,20.87,7.55,203
16,13,5,20,20.88,7.55,203
16,13,7,32,20.9,7.55,203
16,13,8,30,20.91,7.55,203
16,13,9,35,20.92,7.55,203
16,13,10,42,20.9,7.55,203
16,13,11,46,20.91,7.55,203
16,13,12,53,20.91,7.55,203
16,13,13,40,20.91,7.55,203
16,13,14,57,20.94,7.56,203
16,13,16,6,20.96,7.56,203
16,13,17,24,20.98,7.56,203
16,13,18,29,21.01,7.56,203
16,13,19,31,21.02,7.56,203
16,13,21,32,21.01,7.56,203
16,13,22,38,21.03,7.56,203
16,13,23,28,21.01,7.56,203
16,13,24,22,21.01,7.56,203
16,13,26,14,21.03,7.57,203
16,13,27,9,21.02,7.57,203
16,13,28,4,21.02,7.57,203
16,13,29,2,21.05,7.57,203
16,13,29,54,21.04,7.57,203
16,13,30,49,21.03,7.57,204
16,13,31,44,21.02,7.57,204
16,13,32,39,21.05,7.57,204
16,13,33,34,21.04,7.57,204
16,13,34,29,21.07,7.58,204
16,13,35,26,21.1,7.58,204
16,13,36,19,21.09,7.58,204
16,13,38,9,21.1,7.58,204
16,13,39,4,21.11,7.58,204
16,13,40,3,21.1,7.58,204
16,13,40,58,21.11,7.58,204
16,13,41,54,21.14,7.58,204
16,13,42,49,21.13,7.59,204
16,13,43,44,21.13,7.59,204
16,13,44,38,21.14,7.59,204
16,13,46,29,21.14,7.59,204
16,13,47,29,21.18,7.59,204
16,13,48,23,21.2,7.59,204
16,13,49,19,21.22,7.59,204
16,13,50,13,21.24,7.59,204
16,13,51,8,21.25,7.59,204
16,13,52,3,21.24,7.59,204
16,13,52,59,21.25,7.6,204
16,13,53,54,21.23,7.6,204
16,13,54,49,21.24,7.6,204
16,13,55,43,21.25,7.6,204
16,13,56,39,21.26,7.6,204
16,13,57,48,21.25,7.6,204
16,13,59,2,21.24,7.6,204
16,14,1,15,21.26,7.6,204
16,14,2,10,21.24,7.61,204
16,14,3,5,21.25,7.61,204
16,14,4,0,21.24,7.61,204
16,14,4,55,21.27,7.61,204
16,14,5,51,21.26,7.61,204
16,14,6,46,21.25,7.61,204
16,14,7,41,21.26,7.61,204
16,14,8,35,21.25,7.61,204
16,14,9,31,21.24,7.61,205
16,14,10,26,21.22,7.62,205
16,14,11,21,21.24,7.62,205
16,14,12,16,21.22,7.62,205
16,14,13,13,21.2,7.62,205
16,14,14,8,21.18,7.62,205
16,14,15,3,21.16,7.62,205
16,14,15,59,21.16,7.62,205
16,14,16,54,21.16,7.62,205
16,14,17,49,21.14,7.62,205
16,14,18,44,21.15,7.63,205
16,14,19,39,21.12,7.63,205
16,14,20,34,21.12,7.63,205
16,14,21,29,21.11,7.63,205
16,14,22,24,21.1,7.63,205
16,14,23,19,21.07,7.63,205
16,14,24,14,21.09,7.63,205
16,14,25,16,21.09,7.63,205
16,14,26,11,21.08,7.64,205
16,14,27,6,21.09,7.64,205
16,14,28,10,21.08,7.64,205
16,14,29,5,21.08,7.64,205
16,14,30,4,21.08,7.64,205
16,14,30,56,21.06,7.64,205
16,14,31,57,21.06,7.64,205
16,14,32,52,21.06,7.64,205
16,14,33,49,21.04,7.65,205
16,14,35,24,21.03,7.65,205
16,14,36,28,21.02,7.65,205
16,14,37,23,21.01,7.65,205
16,14,38,21,20.97,7.65,205
16,14,39,41,20.96,7.65,205
16,14,40,36,20.94,7.66,205
16,14,41,31,20.92,7.66,205
16,14,42,41,20.91,7.66,205
16,14,43,56,20.89,7.66,205
16,14,45,47,20.87,7.66,205
16,14,46,56,20.87,7.67,205
16,14,48,15,20.87,7.67,206
16,14,49,10,20.87,7.67,206
16,14,50,22,20.83,7.67,206
16,14,51,27,20.81,7.67,206
16,14,52,26,20.81,7.68,206
16,14,53,28,20.78,7.68,206
16,14,54,30,20.75,7.68,206
16,14,55,45,20.72,7.68,206
16,14,56,46,20.7,7.68,206
16,14,57,50,20.68,7.69,206
16,14,58,46,20.69,7.69,206
16,14,59,44,20.67,7.69,206
16,15,0,43,20.66,7.69,206
16,15,2,30,20.63,7.69,206
16,15,3,5,20.64,7.7,206
16,15,4,8,20.65,7.7,206
16,15,5,4,20.64,7.7,206
16,15,6,4,20.6,7.7,206
16,15,7,33,20.59,7.71,206
16,15,8,28,20.6,7.71,206
16,15,9,23,20.58,7.71,206
16,15,10,20,20.57,7.71,206
16,15,11,16,20.54,7.72,206
16,15,12,11,20.54,7.72,206
16,15,13,15,20.55,7.72,206
16,15,15,6,20.54,7.73,206
16,15,16,44,20.53,7.73,206
16,15,17,39,20.52,7.73,206
16,15,18,34,20.48,7.74,206
16,15,19,32,20.47,7.74,206
16,15,20,24,20.46,7.74,206
16,15,21,23,20.47,7.74,207
16,15,23,14,20.48,7.75,207
16,15,25,9,20.48,7.75,207
16,15,28,13,20.45,7.75,207
16,15,29,8,20.44,7.76,207
16,15,31,45,20.43,7.76,207
16,15,32,56,20.41,7.76,207
16,15,33,59,20.4,7.76,207
16,15,34,3,20.37,7.76,207
16,15,35,13,20.38,7.77,207
16,15,36,26,20.36,7.77,207
16,15,37,33,20.37,7.77,207
16,15,38,45,20.38,7.77,207
16,15,39,54,20.37,7.78,207
16,15,40,49,20.36,7.78,207
16,15,41,57,20.38,7.78,207
16,15,42,2,20.39,7.78,207
16,15,43,9,20.39,7.78,207
16,15,44,21,20.39,7.78,207
16,15,45,39,20.37,7.78,207
16,15,46,41,20.37,7.78,207
16,15,47,57,20.37,7.78,207
16,15,48,7,20.34,7.78,207
16,15,49,11,20.32,7.78,207
16,15,50,36,20.3,7.79,207
16,15,51,57,20.28,7.79,207
16,15,53,7,20.27,7.79,207
16,15,54,15,20.24,7.79,207
16,15,55,23,20.26,7.79,207
16,15,56,41,20.23,7.79,207
16,15,57,54,20.24,7.79,207
16,15,58,44,20.25,7.79,207
16,16,0,30,20.23,7.79,207
16,16,1,41,20.22,7.79,208
16,16,2,54,20.21,7.79,208
16,16,3,58,20.2,7.79,208
16,16,4,12,20.17,7.79,208
16,16,5,22,20.17,7.79,208
16,16,6,27,20.15,7.79,208
16,16,7,23,20.13,7.79,208
16,16,8,38,20.13,7.79,208
16,16,9,41,20.15,7.79,208
16,16,10,43,20.14,7.79,208
16,16,11,56,20.15,7.79,208
16,16,12,55,20.14,7.79,208
16,16,14,0,20.15,7.79,208
16,16,15,2,20.16,7.79,208
16,16,16,17,20.15,7.79,208
16,16,17,23,20.14,7.79,208
16,16,18,31,20.16,7.79,208
16,16,19,39,20.16,7.8,208
16,16,20,47,20.15,7.8,208
16,16,21,40,20.13,7.8,208
16,16,22,56,20.14,7.8,208
16,16,23,1,20.14,7.8,208
16,16,24,10,20.14,7.8,208
16,16,25,11,20.12,7.8,208
16,16,26,19,20.14,7.8,208
16,16,27,15,20.16,7.8,208
16,16,28,20,20.17,7.8,208
16,16,29,23,20.19,7.8,208
16,16,30,18,20.19,7.8,208
16,16,31,14,20.2,7.8,208
16,16,32,15,20.17,7.8,208
16,16,33,23,20.18,7.8,208
16,16,34,21,20.19,7.81,208
16,16,35,14,20.2,7.81,208
16,16,36,23,20.17,7.81,208
16,16,37,33,20.19,7.81,208
16,16,38,44,20.2,7.81,208
16,16,39,50,20.19,7.81,208
16,16,40,45,20.16,7.81,208
16,16,41,57,20.15,7.81,208
16,16,43,11,20.17,7.81,208
16,16,44,21,20.18,7.81,208
16,16,45,33,20.17,7.81,208
16,16,46,48,20.15,7.81,208
16,16,47,45,20.14,7.82,208
16,16,48,57,20.16,7.82,208
16,16,49,48,20.17,7.82,209
16,16,50,45,20.18,7.82,209
16,16,51,52,20.19,7.82,209
16,16,53,3,20.17,7.82,209
16,16,54,10,20.14,7.82,209
16,16,55,24,20.13,7.82,209
16,16,56,30,20.11,7.82,209
16,16,57,43,20.1,7.82,209
16,16,58,44,20.08,7.83,209
16,17,0,39,20.06,7.83,209
16,17,1,41,20.06,7.83,209
16,17,2,50,20.06,7.83,209
16,17,3,56,20.04,7.83,209
16,17,4,14,20.04,7.83,209
16,17,5,21,20.03,7.83,209
16,17,6,25,20,7.83,209
16,17,7,26,19.99,7.84,209
16,17,8,34,20,7.84,209
16,17,9,45,19.99,7.84,209
16,17,10,43,19.96,7.84,209
16,17,11,56,19.98,7.84,209
16,17,12,59,19.97,7.84,209
16,17,14,0,19.97,7.84,209
16,17,15,2,19.95,7.85,209
16,17,16,15,19.97,7.85,209
16,17,17,23,20,7.85,209
16,17,18,32,19.98,7.85,209
16,17,19,48,19.97,7.85,209
16,17,20,47,19.97,7.86,209
16,17,21,40,19.98,7.86,209
16,17,22,53,20.01,7.86,209
16,17,23,59,19.99,7.86,209
16,17,24,55,19.99,7.87,209
16,17,26,11,20,7.87,209
16,17,27,15,20,7.87,209
16,17,28,22,20.01,7.88,209
16,17,29,24,20.01,7.88,209
16,17,30,12,19.98,7.88,209
16,17,31,16,19.97,7.89,209
16,17,33,43,19.97,7.89,209
16,17,34,59,19.97,7.89,209
16,17,36,10,19.94,7.9,209
16,17,37,21,19.93,7.9,210
16,17,38,23,19.95,7.91,210
16,17,39,31,19.94,7.91,210
16,17,41,2,19.95,7.92,210
16,17,42,15,19.97,7.92,210
16,17,43,20,19.96,7.92,210
16,17,44,27,19.96,7.93,210
16,17,45,32,19.98,7.93,210
16,17,46,33,19.95,7.94,210
16,17,47,45,19.94,7.94,210
16,17,48,50,19.93,7.95,210
16,17,49,48,19.92,7.95,210
16,17,50,56,19.93,7.96,210
16,17,52,1,19.95,7.96,210
16,17,53,28,19.92,7.97,210
16,17,54,26,19.94,7.97,210
16,17,56,38,19.93,7.98,210
16,17,56,51,19.92,7.99,210
16,17,57,53,19.92,7.99,210
16,17,58,52,19.94,8,210
16,18,0,39,19.95,8,210
16,18,1,58,19.96,8.01,210
16,18,3,14,19.94,8.02,210
16,18,4,18,19.93,8.03,210
16,18,5,29,19.91,8.03,210
16,18,6,43,19.9,8.04,210
16,18,7,53,19.89,8.05,210
16,18,8,58,19.91,8.05,210
16,18,10,33,19.91,8.06,210
16,18,11,43,19.92,8.07,210
16,18,12,45,19.9,8.08,210
16,18,13,38,19.89,8.08,210
16,18,14,29,19.87,8.09,210
16,18,15,26,19.86,8.1,210
16,18,16,24,19.84,8.1,210
16,18,17,31,19.86,8.11,210
16,18,18,34,19.88,8.12,210
16,18,19,38,19.86,8.12,210
16,18,20,42,19.84,8.13,210
16,18,22,0,19.87,8.14,210
16,18,23,16,19.88,8.14,210
16,18,24,28,19.89,8.15,210
16,18,25,29,19.87,8.15,210
16,18,26,30,19.88,8.16,210
16,18,27,32,19.86,8.17,210
16,18,28,41,19.85,8.17,210
16,18,30,13,19.84,8.18,210
16,18,30,54,19.84,8.18,210
16,18,31,54,19.82,8.19,211
16,18,32,47,19.81,8.19,211
16,18,33,44,19.81,8.2,211
16,18,34,46,19.8,8.2,211
16,18,35,41,19.79,8.21,211
16,18,36,39,19.79,8.21,211
16,18,37,34,19.79,8.22,211
16,18,38,32,19.8,8.22,211
16,18,39,24,19.82,8.23,211
16,18,40,56,19.8,8.23,211
16,18,42,6,19.77,8.24,211
16,18,43,0,19.79,8.24,211
16,18,43,58,19.76,8.24,211
16,18,44,55,19.74,8.25,211
16,18,45,50,19.72,8.25,211
16,18,48,25,19.74,8.26,211
16,18,49,36,19.75,8.26,211
16,18,50,58,19.77,8.26,211
16,18,51,56,19.78,8.27,211
16,18,53,1,19.75,8.27,211
16,18,54,16,19.76,8.27,211
16,18,55,42,19.75,8.28,211
16,18,57,4,19.75,8.28,211
16,18,58,1,19.73,8.28,211
16,18,58,35,19.72,8.29,211
16,18,59,30,19.71,8.29,211
16,19,0,15,19.72,8.29,211
16,19,1,15,19.73,8.29,211
16,19,2,45,19.73,8.3,211
16,19,4,13,19.71,8.3,211
16,19,5,17,19.69,8.3,211
16,19,6,15,19.69,8.31,211
16,19,7,10,19.7,8.31,211
16,19,8,23,19.7,8.31,211
16,19,9,27,19.72,8.31,211
16,19,10,25,19.73,8.32,211
16,19,11,37,19.74,8.32,211
16,19,12,34,19.73,8.32,211
16,19,13,41,19.71,8.32,211
16,19,14,43,19.69,8.33,211
16,19,15,48,19.69,8.33,211
16,19,16,40,19.71,8.33,211
16,19,18,35,19.71,8.33,211
16,19,19,30,19.71,8.34,211
16,19,20,56,19.7,8.34,211
16,19,22,0,19.71,8.34,211
16,19,23,57,19.73,8.34,211
16,19,24,2,19.7,8.34,211
16,19,25,16,19.66,8.35,211
16,19,26,18,19.68,8.35,212
16,19,27,8,19.67,8.35,212
16,19,28,3,19.68,8.35,212
16,19,29,8,19.7,8.35,212
16,19,30,5,19.67,8.36,212
16,19,31,10,19.69,8.36,212
16,19,32,12,19.7,8.36,212
16,19,33,23,19.68,8.36,212
16,19,34,12,19.69,8.36,212
16,19,35,15,19.7,8.36,212
16,19,36,23,19.71,8.36,212
16,19,37,39,19.71,8.37,212
16,19,38,45,19.7,8.37,212
16,19,39,44,19.69,8.37,212
16,19,40,43,19.7,8.37,212
16,19,41,50,19.69,8.37,212
16,19,42,53,19.7,8.37,212
16,19,43,57,19.7,8.37,212
16,19,44,56,19.7,8.37,212
16,19,45,59,19.69,8.38,213
16,19,47,1,19.66,8.38,213
16,19,48,4,19.67,8.38,213
16,19,49,16,19.65,8.38,213
16,19,50,7,19.63,8.38,213
16,19,51,19,19.62,8.38,213
16,19,52,21,19.61,8.38,213
16,19,53,22,19.62,8.38,213
16,19,54,34,19.64,8.38,213
16,19,55,48,19.63,8.38,213
16,19,56,42,19.64,8.39,213
16,19,57,45,19.61,8.39,213
16,19,58,51,19.61,8.39,213
16,19,59,49,19.61,8.39,213
16,20,0,54,19.6,8.39,213
